,RowId,Airline Name,Review_Title,Review Date,Top Review Image Url,img_resnet50_score,img_resnet50_label
1943,1943,Air India Express,“such exceptional service”,30th September 2024,https://www.airlinequality.com/wp-content/uploads/2024/09/IMG_2681-500x500.jpeg,6.4513421058654785,oxygen mask
1961,1961,Air India Express,"""Worst staff service""",27th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_4300-500x500.jpeg,4.617223262786865,seat belt
1974,1974,Air India Express,"""canceled the flight without any information""",20th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/IMG_4021-500x500.png,5.003678321838379,tobacco shop
1979,1979,Air India Express,"""they broke my new luggage""",26th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/WhatsApp-Image-2023-07-03-at-5.49.42-PM-500x500.jpeg,4.964898586273193,tool kit
2016,2016,Air Italy,"""my bag never showed up""",10th September 2019,https://www.airlinequality.com/wp-content/uploads/2019/09/IMG_3661-500x500.jpg,5.941823959350586,backpack
2024,2024,Air Italy,"""aircraft was modern, clean, and comfortable""",19th June 2019,https://www.airlinequality.com/wp-content/uploads/2019/06/IMG_20190606_1156039-500x500.jpg,5.714860439300537,triumphal arch
2030,2030,Air Italy,"""attentive service non existent""",22nd April 2019,https://www.airlinequality.com/wp-content/uploads/2019/04/AD160FB3-5457-4C04-9C5E-94C285ABE628-500x500.jpeg,7.366625785827637,plate
2032,2032,Air Italy,"""Service was professional""",8th January 2019,https://www.airlinequality.com/wp-content/uploads/2019/01/2019-01-07-11-23-32-IMG_20181225_183410-500x500.jpg,4.447451114654541,limousine
2048,2048,Air Juan,"""nothing has been refunded yet""",25th June 2019,https://www.airlinequality.com/wp-content/uploads/2019/06/Schermata-2019-06-24-alle-12.46.08-500x500.png,-1.0,error
2065,2065,Air Juan,"""disappointed and angry""",1st September 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/20170831_103842-500x500.jpg,5.147894382476807,patio
2077,2077,Air Koryo,"""Flights on time""",28th June 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/008-1-500x500.jpg,6.075612545013428,airliner
2083,2083,Air Koryo,"""service was perfectly passable""",2nd July 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_6363-500x500.jpg,6.3136305809021,high-speed train
2084,2084,Air Koryo,"""burger was quite tasty""",22nd March 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/JS-2-500x480.jpg,6.742731094360352,airliner
2085,2085,Air Koryo,"""aircraft was clean""",2nd March 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/Air-koryo-inside-1-500x500.jpg,5.801567554473877,airliner
2086,2086,Air Koryo,"""they don't pay attention to safety""",12th September 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_07701-500x500.jpg,5.7119460105896,television
2130,2130,Air Macau,"""try to avoid it in the future""",29th January 2025,https://www.airlinequality.com/wp-content/uploads/2025/01/20250117_224844-500x500.jpg,6.18341588973999,gas pump
2134,2134,Air Macau,Air Macau customer review,21st July 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/微信图片_20170720195027-500x500.jpg,5.213942527770996,meatloaf
2166,2166,Air Madagascar,"""flights were on time""",15th February 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_0207-500x500.jpg,6.245691299438477,airliner
2208,2208,Air Malta,"""was better than many other European airline flights I have been on""",24th March 2022,https://www.airlinequality.com/wp-content/uploads/2022/03/Air-Malta-Business-Class-seating-900-500x500.jpg,5.444040298461914,ambulance
2209,2209,Air Malta,"""this was a good experience""",8th January 2022,https://www.airlinequality.com/wp-content/uploads/2022/01/20211220_130333-500x500.jpg,6.616451740264893,plate
2226,2226,Air Malta,"""Overall a great flight""",13th August 2019,https://www.airlinequality.com/wp-content/uploads/2019/08/D05B1534-B67B-4008-A043-2BBE9954EA45-e1565640723957-500x500.jpeg,5.690918445587158,airliner
2236,2236,Air Malta,"""never trust Air Malta again""",3rd January 2019,https://www.airlinequality.com/wp-content/uploads/2019/01/2019-01-02-15-41-22-IMG_7099-500x500.jpg,5.543176174163818,desktop computer
2260,2260,Air Malta,"""a nice little airline""",18th February 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/map-500x480.jpg,5.796989440917969,monitor
2269,2269,Air Malta,"""perfectly adequate airline""",6th March 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/Air-Malta-500x500.jpg,6.408690929412842,wing
2275,2275,Air Malta,"""service appalling and unfriendly""",8th November 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/DSC_0266-500x500.jpg,6.927396297454834,wing
2294,2294,Air Mauritius,"""Chaotic boarding process""",31st July 2024,https://www.airlinequality.com/wp-content/uploads/2024/07/IMG_4980-500x500.jpg,5.464929103851318,tray
2314,2314,Air Mauritius,"""I would recommend this airline""",15th May 2022,https://www.airlinequality.com/wp-content/uploads/2022/05/7B5815FB-35B9-46CF-A705-4D9745C05A14-500x500.jpeg,6.190431118011475,plate
2318,2318,Air Mauritius,Air Mauritius customer review,28th December 2021,https://www.airlinequality.com/wp-content/uploads/2021/12/IMG_20211228_045653-500x500.jpg,7.0069966316223145,wing
2324,2324,Air Mauritius,"""No snacks were offered""",6th February 2020,https://www.airlinequality.com/wp-content/uploads/2020/02/Air-MAuritius-breakfast-500x500.jpeg,4.58922004699707,dough
2336,2336,Air Mauritius,"""I was pleasantly surprised""",28th May 2019,https://www.airlinequality.com/wp-content/uploads/2019/05/14E3EA5C-B4B7-4910-9D3A-E8FFF3D853D8-e1558958969175-500x500.jpeg,5.704028606414795,printer
2368,2368,Air Mauritius,"""seats are very uncomfortable""",28th August 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/image-1770-e1472373351718-500x500.jpeg,4.828211307525635,photocopier
2375,2375,Air Mauritius,"""no flat bed is provided""",7th February 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/image-78-500x500.jpg,5.402266025543213,beaker
2380,2380,Air Mauritius,"""would fly with Air Mauritius again""",29th November 2015,https://www.airlinequality.com/wp-content/uploads/2014/08/image220-e1448740608486-500x500.jpeg,6.644432067871094,high-speed train
2388,2388,Air Mediterranee,"""Nice inflight service"" ",27th August 2024,https://www.airlinequality.com/wp-content/uploads/2024/08/IMG_20240824_155553-1-500x500.jpg,6.5480570793151855,seat belt
2459,2459,Air Montenegro,"""Crew were professional and friendly""",26th March 2024,https://www.airlinequality.com/wp-content/uploads/2024/03/IMG_20240324_163358_edit_754272665969278-500x500.jpg,5.7591233253479,water bottle
2472,2472,Air Namibia,"""Never fly with Air Namibia""",2nd March 2019,https://www.airlinequality.com/wp-content/uploads/2019/03/IMG_5272-500x500.jpg,6.108268737792969,poncho
2484,2484,Air Namibia,"""rest of the flight was good""",29th December 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_4564-e1483013112744-500x500.jpg,5.272782802581787,obelisk
2491,2491,Air Namibia,"""an incredible service""",6th January 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/DSC_7223-Sandwich-Harbour-500x500.jpg,6.398860454559326,seashore
2552,2552,Air New Zealand,“crew service was brilliant”,21st October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/IMG_1140-500x500.jpeg,4.851325988769531,tape player
2584,2584,Air New Zealand,“Service was very slow”,7th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/IMG_20231004_183749_edit_738481127644085-500x500.jpg,5.203188896179199,hair spray
2585,2585,Air New Zealand,“Cabin crew was very friendly”,7th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/IMG_20231005_125332-500x500.jpg,6.942043781280518,television
2605,2605,Air New Zealand,"""service was excellent""",30th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/IMG_2229-500x500.jpeg,5.639628887176514,wing
2606,2606,Air New Zealand,"""superb staff, great food""",27th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/dinner11-500x500.jpg,6.483563423156738,plate
2620,2620,Air New Zealand,"""reconsider my flying options""",22nd April 2023,https://www.airlinequality.com/wp-content/uploads/2023/04/air-nz-500x500.jpg,4.091296195983887,photocopier
2628,2628,Air New Zealand,"""meals were superb""",24th February 2023,https://www.airlinequality.com/wp-content/uploads/2023/02/dinner1-500x500.jpg,8.278547286987305,plate
2641,2641,Air New Zealand,"""fallen far from acceptable standards""",22nd January 2023,https://www.airlinequality.com/wp-content/uploads/2023/01/PXL_20230121_200428266-500x500.jpg,4.0786519050598145,space heater
2650,2650,Air Niugini,"""Staff were amazing""",2nd May 2023,https://www.airlinequality.com/wp-content/uploads/2023/05/20230501_101413-500x500.jpg,5.344508647918701,couch
2709,2709,Air Nostrum,"""very happy with their service""",18th July 2021,https://www.airlinequality.com/wp-content/uploads/2021/07/IMG_20210715_171009_hdr-500x500.jpg,5.941053867340088,plate
2753,2753,Air Panama,"""left me with a bad experience""",5th March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/AA97C1E0-8553-4E88-B1A3-9044DA9F2623-500x500.jpeg,7.860213279724121,oxygen mask
2754,2754,Air Panama,"""a short flight and a good experience""",6th April 2022,https://www.airlinequality.com/wp-content/uploads/2022/04/20220309_140147-500x500.jpg,6.979894161224365,military aircraft
2755,2755,Air Panama,"""Staff of the airline were professional""",26th September 2021,https://www.airlinequality.com/wp-content/uploads/2021/09/IMG_20210917_094416-500x500.jpg,5.872496604919434,airliner
2756,2756,Air Panama,"""never recommend such an airline""",9th July 2021,https://www.airlinequality.com/wp-content/uploads/2021/07/Screen-Shot-2021-07-09-at-10.52.47-AM-500x500.png,-1.0,error
2759,2759,Air Panama,"""We really enjoyed this flight""",26th April 2019,https://www.airlinequality.com/wp-content/uploads/2019/04/0F7521C3-90D0-4437-9C89-5C898A8C40EA-e1556215897206-500x500.jpeg,6.390303134918213,packet
2766,2766,Air Panama,"""really friendly and smiling FA's""",11th March 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/image-342-500x500.jpeg,6.574886798858643,military aircraft
2767,2767,Air Pegasus,"""Pretty good for a budget airline""",13th June 2021,https://www.airlinequality.com/wp-content/uploads/2021/06/2021-04-22_Serbia-Belgrade_0217-500x500.jpg,6.224129676818848,wing
2774,2774,Air Rarotonga,"""very pleasant and efficient""",31st January 2024,https://www.airlinequality.com/wp-content/uploads/2024/01/IMG_2160-500x500.jpeg,5.565353870391846,wing
2786,2786,Air Serbia,"""no WiFi onboard"" ",4th November 2024,https://www.airlinequality.com/wp-content/uploads/2024/11/IMG_0755-500x500.jpeg,4.982961177825928,passenger car
2805,2805,Air Serbia,"""helpful, friendly and professional""",16th November 2023,https://www.airlinequality.com/wp-content/uploads/2023/11/IMG_9127-500x500.jpeg,6.560019493103027,airliner
2814,2814,Air Serbia,"""Delightful flight""",12th October 2023,https://www.airlinequality.com/wp-content/uploads/2023/10/IMG_5606.jpg,3.870746612548828,ski
2817,2817,Air Serbia,"""won’t recommend it to anyone""",15th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/5FEC1982-458C-4450-AAE1-58A592CE9FCE-500x500.jpeg,5.167706489562988,home theater
2818,2818,Air Serbia,"""non-smiling flight attendants""",14th September 2023,https://www.airlinequality.com/wp-content/uploads/2023/09/20230913_132123-500x500.jpg,9.109101295471191,airliner
2831,2831,Air Serbia,"""caused me so much inconvenience""",2nd August 2023,https://www.airlinequality.com/wp-content/uploads/2023/08/IMG_1310-500x500.jpeg,4.819313049316406,television
2849,2849,Air Serbia,"""less than helpful gate staff""",11th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/IMG_4289-500x500.jpeg,5.976180553436279,desk
2850,2850,Air Serbia,"""assertive, arrogant and aggressive""",10th June 2023,https://www.airlinequality.com/wp-content/uploads/2023/06/20230610_150032-500x500.jpg,5.411289215087891,photocopier
2859,2859,Air Serbia,"""I asked for a refund""",13th February 2023,https://www.airlinequality.com/wp-content/uploads/2023/02/Cancelled-500x500.jpeg,5.812258720397949,monitor
2873,2873,Air Serbia,"""giving me a standby ticket""",29th July 2022,https://www.airlinequality.com/wp-content/uploads/2022/07/IMG_20220727_120609-500x500.jpg,5.8453779220581055,convertible
2884,2884,Air Seychelles,"""had to reschedule my itinerary twice""",26th November 2022,https://www.airlinequality.com/wp-content/uploads/2022/11/IMG_20221126_182222-1-500x500.jpg,6.8892717361450195,website
2888,2888,Air Seychelles,Air Seychelles customer review,19th September 2021,https://www.airlinequality.com/wp-content/uploads/2021/09/seych-500x500.jpg,4.4473371505737305,rain barrel
2904,2904,Air Seychelles,"""experienced such a bad service""",19th June 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_4039-1-500x480.jpg,6.260256290435791,airliner
2907,2907,Air Seychelles,"""would definitely recommend""",5th November 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_1874-500x500.jpg,6.114470481872559,airliner
2913,2913,Air Seychelles,"""friendly staff""",2nd February 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/hqdefault-1.jpg,6.1866865158081055,high-speed train
2969,2969,Air Tahiti Nui,"""Business Class product was terrible""",19th October 2022,https://www.airlinequality.com/wp-content/uploads/2022/10/LXYX4460-500x500.jpg,5.289078235626221,airliner
2982,2982,Air Tahiti Nui,"""I would look elsewhere""",13th February 2020,https://www.airlinequality.com/wp-content/uploads/2020/02/IMG_0060-500x500.jpg,6.233728408813477,pajamas
3056,3056,Air Tanzania,"""almost killed our two dogs and our cat""",18th February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/Pets-at-Airport-500x500.jpg,3.574096202850342,moving van
3083,3083,Air Tanzania,"""fuel leak on the right wing""",5th August 2022,https://www.airlinequality.com/wp-content/uploads/2022/08/D22739D3-70B2-4352-8B85-2557BD95D1EC-500x500.jpeg,9.071537971496582,wing
3098,3098,Air Transat,"""Fighting now for reimbursement""",20th October 2024,https://www.airlinequality.com/wp-content/uploads/2024/10/IMG_8950-1-500x500.jpeg,4.894641399383545,toilet seat
3139,3139,Air Transat,"""worst airline I’ve flown""",21st July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/61C057FE-0FD0-433D-893E-214ECA994A7C-500x500.jpeg,4.355197906494141,water jug
3143,3143,Air Transat,"""Worst flight experience""",14th July 2023,https://www.airlinequality.com/wp-content/uploads/2023/07/CCDA891B-2235-421D-BCB3-7D3759A2ABF6-500x500.jpeg,7.211820125579834,neck brace
3147,3147,Air Transat,"""never fly with Transat again""",19th March 2023,https://www.airlinequality.com/wp-content/uploads/2023/03/5E9A4CD9-5775-4F3C-99D4-4402143BC5D2-500x500.jpeg,5.591375350952148,pier
3165,3165,Air Transat,"""customer service is hit or miss""",1st October 2022,https://www.airlinequality.com/wp-content/uploads/2022/09/71D383E7-D1D6-4CE4-9450-15FFF0194B24-500x500.jpeg,5.401000499725342,breakwater
3193,3193,Air Zimbabwe,"""Communication wasn’t great""",24th October 2017,https://www.airlinequality.com/wp-content/uploads/2014/08/IMG_3383-1-500x500.jpg,6.177240371704102,airliner
3195,3195,Air Zimbabwe,"""crew were very friendly""",7th June 2016,https://www.airlinequality.com/wp-content/uploads/2014/08/F1-2-500x500.jpg,5.9862518310546875,scarf
3216,3216,AirAsia,"""hidden fees, constant delays""",21st February 2025,https://www.airlinequality.com/wp-content/uploads/2025/02/20250221_093326-1-500x500.jpg,5.259073257446289,home theater
